piece	div1_nom	div1_num	div2_nom	div2_num	pos	__NONE__	FLORE	PAN	CLIMÈNE	DAPHNÉ	TIRCIS	DORILAS	DEUX ZÉPHIRS	TROUPE DE BERGÈRES ET DE BERGERS	TOINETTE	ARGAN	ANGÉLIQUE	BÉLINE	LE NOTAIRE	CLÉANTE	MONSIEUR DIAFOIRUS	THOMAS DIAFOIRUS	LOUISON	BÉRALDE	MONSIEUR FLEURANT	UNE SERINGUE À LA MAIN	MONSIEUR PURGON	EN MÉDECIN
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	295	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	__none__	__none__	296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	297	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	298	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	299	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	300	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	301	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	302	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	303	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	304	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	305	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	306	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	307	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	308	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	309	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	310	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	311	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	312	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	313	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	314	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	315	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	316	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	317	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	318	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	319	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	320	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	321	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	322	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	323	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	324	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	325	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	326	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	__none__	__none__	327	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	328	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	329	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	330	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	331	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	332	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	333	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	334	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	__none__	__none__	335	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	336	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	337	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	338	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	339	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	340	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	341	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	342	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	343	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	344	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	345	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	346	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	347	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	348	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	349	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	__none__	__none__	350	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	ENTRÉE DE BALLET	20	351	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	ENTRÉE DE BALLET	20	352	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	353	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	354	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	356	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	357	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	359	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	360	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	361	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	362	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	363	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	364	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	365	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	366	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	367	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	368	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	369	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	370	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	371	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	372	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	373	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	374	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	375	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	376	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	377	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	378	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	379	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	380	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	381	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	382	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	383	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	384	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	385	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	386	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	387	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	__none__	__none__	389	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	22	390	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	22	391	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	22	392	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	22	393	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	22	394	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	22	395	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	22	396	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	22	397	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	22	398	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	__none__	__none__	399	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE I	24	400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE I	24	401	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE I	24	402	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE I	24	403	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE I	24	404	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE I	24	405	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE I	24	406	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	407	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	408	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	409	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	410	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	411	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	412	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	413	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	414	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	415	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	416	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	417	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	418	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	419	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	420	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	421	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	422	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	423	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	424	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	425	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	426	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	427	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	428	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	429	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	430	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	431	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	432	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	433	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE II	25	434	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE III	26	435	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE III	26	436	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE III	26	437	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE III	26	438	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE III	26	439	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE III	26	440	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE III	26	441	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
